amount,payment_method,failure_category,attempt_number,previous_success_rate,previous_failures,customer_tenure_days,subscription,recovered
5637,credit_card,TRANSIENT,2,0.684,2,94,0,0
1339,wallet,SOFT_DECLINE,3,0.499,14,1633,0,0
922,upi,SOFT_DECLINE,1,0.331,1,456,1,0
3587,debit_card,TRANSIENT,2,0.25,11,1610,0,1
679,credit_card,CUSTOMER_ACTION_REQUIRED,1,0.235,1,1130,0,0
700,credit_card,TRANSIENT,2,0.879,6,777,0,0
1356,upi,SOFT_DECLINE,1,0.023,12,542,1,1
6803,credit_card,HARD_DECLINE,1,0.717,10,1324,0,0
1552,net_banking,SOFT_DECLINE,3,0.904,13,1994,1,0
3205,credit_card,HARD_DECLINE,1,0.697,18,958,1,0
1671,debit_card,SOFT_DECLINE,1,0.168,1,352,1,0
5521,debit_card,UNKNOWN,1,0.462,3,359,0,1
1932,wallet,SOFT_DECLINE,1,0.89,22,1237,0,1
1070,wallet,HARD_DECLINE,1,0.725,19,1222,1,0
4483,debit_card,HARD_DECLINE,1,0.299,8,1601,1,0
341,credit_card,HARD_DECLINE,1,0.37,9,1817,1,0
616,debit_card,CUSTOMER_ACTION_REQUIRED,1,0.891,25,171,0,0
3067,upi,SOFT_DECLINE,2,0.125,21,646,0,0
3056,upi,HARD_DECLINE,1,0.642,10,1880,1,1
376,credit_card,SOFT_DECLINE,2,0.31,2,975,0,0
2393,debit_card,CUSTOMER_ACTION_REQUIRED,1,0.248,13,230,1,0
7837,upi,HARD_DECLINE,1,0.685,2,819,0,0
964,credit_card,SOFT_DECLINE,2,0.712,21,1819,1,1
5982,debit_card,HARD_DECLINE,2,0.502,2,1994,0,1
3876,debit_card,CUSTOMER_ACTION_REQUIRED,1,0.468,22,695,0,0
2624,net_banking,SOFT_DECLINE,1,0.986,9,118,0,1
2647,debit_card,HARD_DECLINE,1,0.37,3,1454,0,0
3232,credit_card,TRANSIENT,1,0.984,5,299,1,1
990,credit_card,TRANSIENT,1,0.082,4,1343,0,0
4560,upi,SOFT_DECLINE,1,0.84,22,1826,0,0
3068,debit_card,SOFT_DECLINE,2,0.408,6,204,0,0
99,credit_card,TRANSIENT,2,0.26,6,826,0,0
4580,upi,TRANSIENT,1,0.133,0,1957,1,1
735,net_banking,SOFT_DECLINE,2,0.111,12,447,0,0
4211,net_banking,TRANSIENT,3,0.652,16,773,0,1
1577,debit_card,SOFT_DECLINE,1,0.193,13,416,1,0
607,debit_card,HARD_DECLINE,2,0.166,19,1096,1,1
3698,net_banking,HARD_DECLINE,2,0.71,6,1781,0,0
1905,upi,TRANSIENT,2,0.305,22,810,1,0
5841,upi,TRANSIENT,2,0.839,2,267,0,0
4582,wallet,TRANSIENT,2,0.429,21,1470,0,1
316,debit_card,HARD_DECLINE,1,0.067,10,439,0,0
7792,upi,CUSTOMER_ACTION_REQUIRED,1,0.079,15,1658,0,0
6208,debit_card,TRANSIENT,1,0.229,20,1504,0,1
3060,credit_card,TRANSIENT,2,0.582,8,718,1,1
5584,upi,HARD_DECLINE,2,0.668,19,599,0,1
853,debit_card,TRANSIENT,2,0.108,6,348,0,0
6157,upi,TRANSIENT,3,0.33,14,1730,1,0
3397,net_banking,TRANSIENT,1,0.501,17,156,0,1
1148,upi,HARD_DECLINE,1,0.284,19,628,0,0
1953,credit_card,SOFT_DECLINE,1,0.503,5,1892,1,0
3164,credit_card,SOFT_DECLINE,1,0.497,8,1206,1,1
1448,net_banking,TRANSIENT,1,0.902,5,1993,1,0
4746,credit_card,HARD_DECLINE,1,0.328,8,1480,0,0
4449,net_banking,TRANSIENT,2,0.58,9,418,0,0
4563,net_banking,SOFT_DECLINE,1,0.834,13,1798,0,0
4279,debit_card,TRANSIENT,1,0.777,1,1478,0,0
1097,upi,HARD_DECLINE,2,0.745,16,414,1,0
3509,wallet,HARD_DECLINE,3,0.591,6,815,0,0
674,credit_card,HARD_DECLINE,1,0.46,13,814,1,0
2195,debit_card,HARD_DECLINE,1,0.936,4,31,0,1
200,credit_card,CUSTOMER_ACTION_REQUIRED,2,0.215,17,235,0,0
1384,upi,HARD_DECLINE,1,0.22,5,1963,1,0
5167,upi,TRANSIENT,1,0.987,12,770,0,1
2238,upi,HARD_DECLINE,2,0.326,25,617,0,0
819,debit_card,HARD_DECLINE,1,0.261,14,442,0,1
473,upi,SOFT_DECLINE,1,0.988,17,1368,0,0
785,upi,TRANSIENT,2,0.517,16,908,0,1
8426,credit_card,TRANSIENT,2,0.422,13,291,1,0
6664,net_banking,HARD_DECLINE,2,0.564,16,135,1,0
4686,debit_card,HARD_DECLINE,1,0.733,1,82,1,0
99,net_banking,TRANSIENT,1,0.21,16,1951,1,1
251,upi,CUSTOMER_ACTION_REQUIRED,1,0.845,24,1202,1,0
99,upi,UNKNOWN,1,0.211,18,1117,1,0
4039,debit_card,SOFT_DECLINE,1,0.294,21,1139,0,0
4313,debit_card,HARD_DECLINE,1,0.087,18,1373,1,0
5076,net_banking,HARD_DECLINE,2,0.283,5,672,0,0
3188,upi,HARD_DECLINE,2,0.228,24,315,1,0
1794,debit_card,SOFT_DECLINE,1,0.633,5,1753,0,0
3969,wallet,SOFT_DECLINE,1,0.202,9,64,0,0
3557,debit_card,CUSTOMER_ACTION_REQUIRED,1,0.7,6,73,0,0
5723,credit_card,SOFT_DECLINE,2,0.665,20,1306,0,0
3024,credit_card,HARD_DECLINE,1,0.004,3,743,0,0
1137,credit_card,HARD_DECLINE,1,0.867,2,1694,0,0
721,net_banking,SOFT_DECLINE,1,0.137,22,1632,0,0
4527,credit_card,HARD_DECLINE,1,0.228,4,1116,0,0
5893,debit_card,SOFT_DECLINE,2,0.186,21,1742,1,0
3618,debit_card,SOFT_DECLINE,1,0.595,20,377,1,0
1140,credit_card,HARD_DECLINE,1,0.189,12,607,0,0
6728,upi,UNKNOWN,1,0.745,10,498,0,0
5068,upi,SOFT_DECLINE,2,0.824,17,329,0,0
2639,upi,HARD_DECLINE,3,0.573,1,1478,1,0
3973,upi,UNKNOWN,2,0.476,7,1642,1,0
3735,debit_card,TRANSIENT,1,0.42,1,1359,0,0
3503,net_banking,HARD_DECLINE,1,0.504,6,168,0,0
1671,upi,SOFT_DECLINE,1,0.485,16,1981,0,1
4966,upi,HARD_DECLINE,2,0.854,24,1136,0,0
1570,net_banking,HARD_DECLINE,1,0.769,14,139,1,0
99,debit_card,CUSTOMER_ACTION_REQUIRED,3,0.133,6,1126,0,0
3566,credit_card,TRANSIENT,1,0.677,4,980,1,1
3568,upi,SOFT_DECLINE,2,0.909,12,1217,0,0
921,debit_card,SOFT_DECLINE,2,0.953,6,1325,0,1
2417,upi,HARD_DECLINE,1,0.87,5,876,0,0
6151,net_banking,CUSTOMER_ACTION_REQUIRED,2,0.155,23,1201,0,1
6550,wallet,HARD_DECLINE,1,0.754,0,1805,0,0
1414,debit_card,SOFT_DECLINE,2,0.251,23,224,0,0
4905,credit_card,SOFT_DECLINE,1,0.898,7,205,1,1
130,debit_card,CUSTOMER_ACTION_REQUIRED,1,0.203,5,1064,1,0
1366,debit_card,SOFT_DECLINE,1,0.813,17,1978,0,0
1607,upi,SOFT_DECLINE,1,0.437,4,219,1,0
1238,credit_card,HARD_DECLINE,1,0.536,12,628,0,0
5405,credit_card,SOFT_DECLINE,2,0.824,17,388,1,0
4492,debit_card,CUSTOMER_ACTION_REQUIRED,2,0.289,14,1940,0,0
6027,debit_card,TRANSIENT,1,0.852,9,823,1,1
5468,wallet,HARD_DECLINE,1,0.207,12,668,0,0
6500,upi,CUSTOMER_ACTION_REQUIRED,2,0.281,2,1323,1,0
1691,net_banking,TRANSIENT,2,0.229,3,155,0,0
1767,credit_card,SOFT_DECLINE,1,0.179,24,324,0,0
3002,credit_card,SOFT_DECLINE,1,0.615,12,341,1,0
99,net_banking,TRANSIENT,2,0.511,16,904,1,1
6533,debit_card,UNKNOWN,1,0.866,0,636,0,1
3996,credit_card,TRANSIENT,2,0.199,20,1308,1,0
4641,net_banking,SOFT_DECLINE,3,0.416,20,1036,0,0
1830,net_banking,UNKNOWN,1,0.828,2,911,1,0
6439,credit_card,CUSTOMER_ACTION_REQUIRED,1,0.347,23,550,0,1
397,credit_card,TRANSIENT,3,0.687,24,381,0,0
5274,upi,TRANSIENT,3,0.03,13,918,0,0
3368,net_banking,SOFT_DECLINE,2,0.776,15,1594,1,0
2916,debit_card,HARD_DECLINE,1,0.8,17,1453,1,0
2080,credit_card,HARD_DECLINE,2,0.18,21,1874,0,0
5249,credit_card,HARD_DECLINE,1,0.111,14,1817,0,1
1984,credit_card,UNKNOWN,2,0.166,1,1772,1,1
5735,wallet,HARD_DECLINE,2,0.232,19,634,1,0
6136,upi,UNKNOWN,1,0.742,5,1026,1,0
248,wallet,TRANSIENT,1,0.047,21,1749,1,0
1887,credit_card,SOFT_DECLINE,1,0.266,23,1181,0,0
5536,credit_card,TRANSIENT,1,0.096,17,872,0,0
3423,credit_card,HARD_DECLINE,1,0.02,1,1574,0,0
5607,debit_card,SOFT_DECLINE,2,0.118,4,1896,1,0
5044,upi,TRANSIENT,1,0.289,15,1202,0,0
1106,debit_card,HARD_DECLINE,2,0.03,22,554,0,0
3185,upi,CUSTOMER_ACTION_REQUIRED,3,0.53,10,1410,0,0
928,upi,SOFT_DECLINE,3,0.442,7,836,0,1
1517,net_banking,SOFT_DECLINE,1,0.104,0,1173,1,1
1554,upi,SOFT_DECLINE,2,0.133,17,1419,0,0
2990,credit_card,TRANSIENT,1,0.365,12,67,1,0
1757,debit_card,HARD_DECLINE,3,0.419,9,1969,0,1
3481,credit_card,HARD_DECLINE,1,0.47,2,971,1,0
1477,credit_card,HARD_DECLINE,2,0.157,16,501,0,0
5456,upi,TRANSIENT,3,0.24,11,307,0,0
760,debit_card,SOFT_DECLINE,1,0.806,14,1831,1,0
2465,credit_card,TRANSIENT,2,0.602,23,653,0,1
4862,credit_card,HARD_DECLINE,1,0.275,18,1981,0,0
1001,debit_card,SOFT_DECLINE,2,0.365,25,827,0,0
2141,debit_card,SOFT_DECLINE,3,0.663,24,1437,1,0
2293,net_banking,TRANSIENT,1,0.849,18,227,0,1
5893,credit_card,HARD_DECLINE,3,0.314,19,1338,1,0
5378,upi,SOFT_DECLINE,1,0.104,21,1059,0,0
1843,net_banking,HARD_DECLINE,3,0.588,12,685,0,0
641,debit_card,SOFT_DECLINE,1,0.032,17,1789,1,0
4103,debit_card,CUSTOMER_ACTION_REQUIRED,1,0.328,15,1451,1,0
2506,credit_card,HARD_DECLINE,2,0.84,5,1769,0,0
574,debit_card,HARD_DECLINE,1,0.955,18,161,0,0
5681,credit_card,HARD_DECLINE,2,0.348,17,1624,1,0
2451,credit_card,SOFT_DECLINE,1,0.416,3,1114,1,0
1057,credit_card,UNKNOWN,2,0.435,19,1739,1,0
2999,credit_card,UNKNOWN,1,0.734,1,1636,0,0
2831,upi,TRANSIENT,3,0.051,13,669,0,1
4393,upi,HARD_DECLINE,2,0.176,17,1060,0,0
5162,credit_card,HARD_DECLINE,3,0.743,8,1235,0,0
3809,credit_card,HARD_DECLINE,2,0.92,15,1442,1,0
2067,net_banking,HARD_DECLINE,3,0.445,11,1071,0,0
992,wallet,HARD_DECLINE,3,0.484,2,1894,1,0
493,upi,TRANSIENT,2,0.355,22,1238,1,0
1462,debit_card,CUSTOMER_ACTION_REQUIRED,1,0.768,3,1003,1,1
2410,credit_card,TRANSIENT,3,0.35,25,150,1,1
672,debit_card,CUSTOMER_ACTION_REQUIRED,1,0.48,0,926,1,1
4762,wallet,SOFT_DECLINE,2,0.469,14,910,1,0
3108,net_banking,TRANSIENT,2,0.157,23,1274,0,0
1436,debit_card,TRANSIENT,1,0.908,13,975,0,0
6996,net_banking,TRANSIENT,1,0.951,12,1341,0,1
3884,debit_card,TRANSIENT,3,0.273,15,288,1,1
5988,net_banking,SOFT_DECLINE,3,0.045,6,922,0,0
2789,debit_card,CUSTOMER_ACTION_REQUIRED,2,0.351,21,1695,1,0
2446,credit_card,TRANSIENT,1,0.865,4,1653,0,1
2367,debit_card,CUSTOMER_ACTION_REQUIRED,1,0.406,10,616,0,0
6689,credit_card,HARD_DECLINE,1,0.862,18,598,1,0
8560,wallet,TRANSIENT,2,0.913,14,1156,0,1
3624,credit_card,CUSTOMER_ACTION_REQUIRED,1,0.224,3,487,0,0
2868,upi,CUSTOMER_ACTION_REQUIRED,3,0.56,9,760,1,0
3367,debit_card,SOFT_DECLINE,2,0.666,15,47,0,0
3070,debit_card,HARD_DECLINE,1,0.532,25,576,1,1
1075,net_banking,TRANSIENT,3,0.546,13,1373,1,0
531,upi,HARD_DECLINE,2,0.247,13,81,1,0
1085,debit_card,SOFT_DECLINE,2,0.587,24,944,0,0
5138,credit_card,CUSTOMER_ACTION_REQUIRED,2,0.25,10,476,1,0
3181,credit_card,SOFT_DECLINE,2,0.53,0,1400,1,0
1107,credit_card,SOFT_DECLINE,1,0.269,24,212,0,0
1277,credit_card,TRANSIENT,2,0.248,25,319,1,0
2290,net_banking,SOFT_DECLINE,1,0.741,16,224,0,1
4970,upi,SOFT_DECLINE,1,0.558,8,119,0,0
6471,upi,CUSTOMER_ACTION_REQUIRED,1,0.768,9,1164,0,0
6351,net_banking,HARD_DECLINE,2,0.515,15,1574,0,0
99,debit_card,HARD_DECLINE,1,0.515,25,1243,0,1
140,net_banking,CUSTOMER_ACTION_REQUIRED,1,0.193,9,1488,0,0
2844,net_banking,TRANSIENT,1,0.722,1,724,0,0
1626,wallet,TRANSIENT,1,0.802,18,107,0,0
2468,wallet,HARD_DECLINE,1,0.702,18,651,0,0
7391,credit_card,UNKNOWN,3,0.963,13,1618,1,0
312,upi,TRANSIENT,2,0.566,6,842,0,1
198,credit_card,CUSTOMER_ACTION_REQUIRED,2,0.585,22,1513,1,1
2813,credit_card,TRANSIENT,1,0.0,7,191,0,1
1869,debit_card,SOFT_DECLINE,3,0.12,13,830,0,0
303,upi,CUSTOMER_ACTION_REQUIRED,1,0.285,18,1307,1,1
1865,debit_card,TRANSIENT,2,0.398,11,110,0,1
759,net_banking,HARD_DECLINE,2,0.19,4,1604,1,0
2464,credit_card,SOFT_DECLINE,3,0.917,12,551,1,1
6995,credit_card,TRANSIENT,2,0.364,24,773,0,1
5200,debit_card,SOFT_DECLINE,1,0.577,9,1841,0,0
3184,upi,SOFT_DECLINE,3,0.84,21,1338,0,0
4086,net_banking,HARD_DECLINE,1,0.383,12,1285,1,0
4085,debit_card,CUSTOMER_ACTION_REQUIRED,1,0.458,22,364,1,0
1221,net_banking,TRANSIENT,1,0.532,19,1544,0,0
3339,debit_card,SOFT_DECLINE,3,0.835,23,1625,0,1
3790,net_banking,UNKNOWN,1,0.088,14,1048,1,0
1915,upi,SOFT_DECLINE,1,0.914,4,1563,0,0
3624,debit_card,SOFT_DECLINE,1,0.994,20,607,0,0
654,credit_card,TRANSIENT,3,0.736,3,1723,0,0
5212,wallet,HARD_DECLINE,2,0.422,15,1995,0,0
211,credit_card,HARD_DECLINE,1,0.927,2,1385,0,0
3054,debit_card,HARD_DECLINE,1,0.394,25,203,0,0
5809,upi,HARD_DECLINE,2,0.644,6,1804,0,0
1994,debit_card,TRANSIENT,1,0.264,11,1842,0,0
235,debit_card,HARD_DECLINE,1,0.446,10,128,1,1
2382,debit_card,CUSTOMER_ACTION_REQUIRED,3,0.282,9,914,0,0
3917,debit_card,SOFT_DECLINE,1,0.396,24,1124,0,0
3887,credit_card,CUSTOMER_ACTION_REQUIRED,2,0.285,10,1873,0,0
1117,upi,HARD_DECLINE,1,0.503,19,667,0,0
7490,upi,CUSTOMER_ACTION_REQUIRED,2,0.178,10,524,1,0
1608,wallet,TRANSIENT,1,0.407,13,1489,0,0
2934,credit_card,HARD_DECLINE,1,0.665,2,1094,0,0
287,credit_card,HARD_DECLINE,1,0.92,7,1811,0,0
6287,upi,SOFT_DECLINE,2,0.065,22,1177,1,0
2545,upi,TRANSIENT,3,0.052,19,605,0,0
1648,credit_card,HARD_DECLINE,2,0.379,11,628,0,0
360,debit_card,HARD_DECLINE,1,0.086,15,1164,0,0
6827,credit_card,CUSTOMER_ACTION_REQUIRED,1,0.789,3,1550,1,0
4085,debit_card,SOFT_DECLINE,1,0.182,2,689,0,0
3456,net_banking,TRANSIENT,1,0.398,3,1325,0,0
1206,upi,CUSTOMER_ACTION_REQUIRED,1,0.713,20,1955,0,0
1443,credit_card,CUSTOMER_ACTION_REQUIRED,2,0.641,23,1447,0,0
582,upi,SOFT_DECLINE,2,0.816,6,1777,1,0
1020,credit_card,TRANSIENT,1,0.653,8,451,0,1
3905,debit_card,TRANSIENT,1,0.447,15,1049,0,1
606,net_banking,HARD_DECLINE,1,0.854,10,128,1,1
6060,upi,SOFT_DECLINE,1,0.092,0,993,0,1
3414,upi,CUSTOMER_ACTION_REQUIRED,2,0.085,21,1210,0,0
2544,debit_card,SOFT_DECLINE,2,0.979,19,1592,0,0
6335,upi,SOFT_DECLINE,1,0.751,5,623,0,1
509,upi,SOFT_DECLINE,1,0.99,1,476,1,0
5091,wallet,SOFT_DECLINE,1,0.362,17,942,0,0
1801,debit_card,SOFT_DECLINE,1,0.97,24,221,0,0
1791,upi,TRANSIENT,1,0.386,23,880,0,0
1281,upi,TRANSIENT,1,0.609,20,1645,0,0
3328,credit_card,HARD_DECLINE,2,0.917,10,837,0,0
515,upi,HARD_DECLINE,1,0.064,19,1743,1,0
5316,wallet,SOFT_DECLINE,1,0.711,3,1653,0,1
3945,credit_card,TRANSIENT,1,0.462,23,1996,0,0
4007,debit_card,TRANSIENT,1,0.654,24,1798,0,1
2356,upi,UNKNOWN,2,0.994,20,534,0,0
6225,net_banking,TRANSIENT,1,0.581,17,833,0,1
221,debit_card,TRANSIENT,1,0.585,24,105,0,0
179,net_banking,HARD_DECLINE,3,0.326,22,1154,1,0
5832,credit_card,SOFT_DECLINE,1,0.247,24,1454,0,1
4555,debit_card,TRANSIENT,1,0.157,7,919,0,0
7324,debit_card,SOFT_DECLINE,1,0.693,23,1274,0,0
180,upi,TRANSIENT,1,0.414,2,998,0,0
5840,upi,SOFT_DECLINE,1,0.22,11,770,0,0
10360,debit_card,SOFT_DECLINE,1,0.006,21,339,0,0
4205,credit_card,CUSTOMER_ACTION_REQUIRED,3,0.797,11,1976,1,0
733,debit_card,SOFT_DECLINE,1,0.905,20,869,1,0
6753,upi,SOFT_DECLINE,2,0.499,13,597,0,0
1845,credit_card,SOFT_DECLINE,1,0.965,17,1973,0,0
2854,credit_card,SOFT_DECLINE,1,0.316,23,665,0,0
2360,upi,HARD_DECLINE,1,0.53,3,33,0,0
4030,net_banking,CUSTOMER_ACTION_REQUIRED,1,0.492,8,549,0,1
3433,debit_card,TRANSIENT,1,0.194,12,1639,0,1
120,net_banking,SOFT_DECLINE,1,0.817,14,596,0,1
1391,wallet,TRANSIENT,1,0.865,22,911,0,1
687,net_banking,TRANSIENT,1,0.181,15,624,1,0
2145,credit_card,SOFT_DECLINE,1,0.6,0,684,0,1
5036,upi,SOFT_DECLINE,1,0.478,20,1184,0,0
1170,net_banking,SOFT_DECLINE,3,0.378,18,1120,0,0
3151,upi,HARD_DECLINE,1,0.751,15,1505,1,0
716,debit_card,TRANSIENT,1,0.299,23,1249,0,1
2583,debit_card,HARD_DECLINE,1,0.113,20,1283,0,0
996,upi,SOFT_DECLINE,3,0.243,18,685,1,0
1526,debit_card,SOFT_DECLINE,1,0.64,2,320,1,1
3794,debit_card,SOFT_DECLINE,2,0.621,17,1578,0,0
2441,debit_card,SOFT_DECLINE,2,0.538,7,289,0,0
4925,upi,TRANSIENT,1,0.287,23,262,0,1
1912,credit_card,HARD_DECLINE,1,0.567,18,488,1,0
234,credit_card,SOFT_DECLINE,1,0.135,19,509,1,0
1222,wallet,TRANSIENT,1,0.237,11,1826,0,0
875,net_banking,SOFT_DECLINE,1,0.542,18,840,0,1
8015,upi,TRANSIENT,1,0.916,16,1033,0,0
1164,debit_card,SOFT_DECLINE,2,0.787,6,982,0,0
417,net_banking,TRANSIENT,1,0.581,16,1514,1,1
245,credit_card,SOFT_DECLINE,1,0.81,10,52,0,0
3009,credit_card,HARD_DECLINE,3,0.662,14,1472,1,0
2139,net_banking,UNKNOWN,2,0.686,0,1932,0,0
3589,net_banking,TRANSIENT,1,0.148,16,354,1,1
1045,upi,TRANSIENT,1,0.121,14,935,1,0
593,wallet,CUSTOMER_ACTION_REQUIRED,3,0.442,8,1671,0,0
4805,upi,HARD_DECLINE,2,0.982,21,1055,1,0
390,upi,HARD_DECLINE,2,0.806,11,430,0,0
2007,credit_card,HARD_DECLINE,3,0.033,14,1547,0,1
2317,credit_card,TRANSIENT,1,0.606,14,402,1,1
3131,debit_card,TRANSIENT,1,0.931,15,1801,0,0
5730,upi,TRANSIENT,2,0.771,3,621,0,0
183,credit_card,TRANSIENT,1,0.886,22,423,0,0
3479,debit_card,SOFT_DECLINE,1,0.559,21,1916,0,0
1722,net_banking,SOFT_DECLINE,1,0.199,12,901,1,0
2871,debit_card,UNKNOWN,1,0.934,18,758,0,1
1848,upi,CUSTOMER_ACTION_REQUIRED,1,0.745,20,1400,0,0
7414,debit_card,HARD_DECLINE,1,0.039,10,1439,0,0
2454,upi,HARD_DECLINE,1,0.32,10,1112,0,0
2829,credit_card,SOFT_DECLINE,1,0.473,4,125,0,1
2457,credit_card,UNKNOWN,2,0.735,24,650,0,1
5340,debit_card,SOFT_DECLINE,1,0.767,3,206,1,1
3244,debit_card,SOFT_DECLINE,2,0.44,20,759,1,1
5031,debit_card,CUSTOMER_ACTION_REQUIRED,1,0.949,17,1232,1,0
416,net_banking,TRANSIENT,3,0.384,19,1647,1,0
1374,debit_card,SOFT_DECLINE,2,0.896,16,1966,1,0
651,debit_card,HARD_DECLINE,1,0.871,9,773,1,0
2028,debit_card,HARD_DECLINE,1,0.221,11,162,0,0
2759,upi,CUSTOMER_ACTION_REQUIRED,2,0.613,22,863,0,0
6599,upi,HARD_DECLINE,2,0.26,6,1241,0,0
5801,upi,TRANSIENT,2,0.544,23,884,0,1
126,debit_card,SOFT_DECLINE,2,0.376,23,926,1,0
2581,credit_card,UNKNOWN,1,0.969,12,862,0,0
3005,net_banking,TRANSIENT,1,0.627,9,807,0,0
4534,debit_card,SOFT_DECLINE,1,0.409,4,787,0,1
4131,credit_card,CUSTOMER_ACTION_REQUIRED,1,0.441,18,1055,0,1
6108,upi,CUSTOMER_ACTION_REQUIRED,3,0.792,20,1226,0,0
1860,upi,SOFT_DECLINE,2,0.648,19,1634,0,0
3228,credit_card,TRANSIENT,1,0.424,8,383,0,0
1305,net_banking,TRANSIENT,2,0.448,13,711,1,1
1150,debit_card,HARD_DECLINE,1,0.66,23,1326,1,0
3868,upi,SOFT_DECLINE,2,0.369,2,1381,0,0
7198,net_banking,CUSTOMER_ACTION_REQUIRED,1,0.254,16,1023,0,1
1089,net_banking,HARD_DECLINE,2,0.444,19,833,0,0
434,credit_card,SOFT_DECLINE,2,0.486,21,1414,1,0
3402,net_banking,CUSTOMER_ACTION_REQUIRED,1,0.17,22,283,1,0
601,debit_card,TRANSIENT,1,0.945,23,342,0,1
5103,credit_card,SOFT_DECLINE,2,0.345,0,1208,0,0
2106,wallet,TRANSIENT,1,0.007,12,1878,0,0
4052,credit_card,SOFT_DECLINE,2,0.923,22,57,0,0
1657,credit_card,TRANSIENT,1,0.618,15,1114,0,0
6595,debit_card,TRANSIENT,1,0.247,4,1828,0,1
1669,debit_card,CUSTOMER_ACTION_REQUIRED,1,0.507,16,1791,1,0
7995,debit_card,SOFT_DECLINE,3,0.64,14,1571,1,0
1716,credit_card,UNKNOWN,1,0.417,11,1334,0,1
1976,upi,CUSTOMER_ACTION_REQUIRED,2,0.409,8,1482,0,0
3455,upi,TRANSIENT,2,0.646,6,1593,1,1
6589,net_banking,SOFT_DECLINE,2,0.206,3,1020,0,1
3999,credit_card,TRANSIENT,1,0.2,20,683,0,0
6642,credit_card,CUSTOMER_ACTION_REQUIRED,1,0.398,8,1137,0,1
6435,debit_card,SOFT_DECLINE,1,0.529,22,1540,0,0
718,credit_card,SOFT_DECLINE,1,0.276,21,1861,1,0
3112,debit_card,CUSTOMER_ACTION_REQUIRED,2,0.58,2,74,0,0
7548,debit_card,TRANSIENT,1,0.716,11,152,1,1
393,net_banking,TRANSIENT,1,0.952,17,1338,0,1
734,debit_card,UNKNOWN,2,0.55,22,329,0,0
3489,credit_card,UNKNOWN,1,0.416,2,153,0,1
1192,debit_card,SOFT_DECLINE,2,0.582,20,66,0,0
161,credit_card,CUSTOMER_ACTION_REQUIRED,2,0.184,13,1117,0,0
1647,debit_card,TRANSIENT,1,0.093,12,1171,0,0
1325,credit_card,TRANSIENT,3,0.054,21,958,1,0
3632,credit_card,TRANSIENT,2,0.603,4,83,0,1
4971,upi,HARD_DECLINE,1,0.632,20,1946,1,0
6998,net_banking,CUSTOMER_ACTION_REQUIRED,1,0.523,17,1756,0,1
2137,debit_card,TRANSIENT,3,0.153,25,1722,1,1
1920,upi,SOFT_DECLINE,3,0.328,1,259,1,0
8033,upi,HARD_DECLINE,1,0.883,9,510,0,0
1389,debit_card,SOFT_DECLINE,2,0.455,1,147,0,0
7158,credit_card,CUSTOMER_ACTION_REQUIRED,1,0.411,19,1741,0,0
2536,wallet,SOFT_DECLINE,2,0.648,8,1733,0,0
7098,debit_card,SOFT_DECLINE,2,0.969,19,1220,1,1
3351,credit_card,SOFT_DECLINE,2,0.078,7,1598,0,0
3303,credit_card,SOFT_DECLINE,2,0.673,18,891,1,1
4167,debit_card,TRANSIENT,1,0.618,6,1916,0,1
3775,net_banking,TRANSIENT,3,0.055,18,454,1,0
4337,upi,SOFT_DECLINE,1,0.937,7,269,0,1
3114,wallet,CUSTOMER_ACTION_REQUIRED,1,0.691,3,1263,0,0
3291,upi,SOFT_DECLINE,1,0.762,19,1393,0,1
2933,upi,HARD_DECLINE,2,0.814,13,1609,0,0
2741,credit_card,HARD_DECLINE,1,0.226,19,785,1,0
5807,credit_card,TRANSIENT,1,0.705,25,1931,0,0
5305,wallet,SOFT_DECLINE,1,0.414,23,897,1,1
5004,credit_card,TRANSIENT,1,0.664,18,119,0,1
1201,credit_card,SOFT_DECLINE,2,0.864,19,1934,0,0
1556,upi,HARD_DECLINE,1,0.527,16,1308,0,0
5042,net_banking,SOFT_DECLINE,1,0.816,17,1795,1,1
3703,net_banking,TRANSIENT,1,0.263,5,629,0,1
3606,net_banking,UNKNOWN,3,0.44,2,1904,0,0
7120,upi,TRANSIENT,1,0.573,0,1427,0,1
167,net_banking,SOFT_DECLINE,2,0.543,15,1546,0,1
4082,credit_card,TRANSIENT,1,0.883,2,975,1,1
2866,credit_card,HARD_DECLINE,1,0.126,6,1120,1,1
1380,upi,UNKNOWN,1,0.244,10,992,0,0
771,credit_card,CUSTOMER_ACTION_REQUIRED,1,0.57,21,1616,0,0
4727,credit_card,CUSTOMER_ACTION_REQUIRED,1,0.894,14,1162,0,1
4837,credit_card,SOFT_DECLINE,2,0.206,24,1440,1,0
3985,net_banking,HARD_DECLINE,3,0.317,9,1379,0,0
1362,upi,SOFT_DECLINE,1,0.229,1,1349,0,0
3756,upi,SOFT_DECLINE,1,0.4,7,1091,0,0
490,credit_card,CUSTOMER_ACTION_REQUIRED,2,0.613,7,601,0,0
3046,credit_card,SOFT_DECLINE,1,0.188,7,231,0,0
945,upi,SOFT_DECLINE,1,0.034,10,1352,0,1
8698,credit_card,HARD_DECLINE,1,0.224,21,625,0,0
2294,upi,HARD_DECLINE,2,0.012,15,1142,0,0
365,debit_card,HARD_DECLINE,1,0.748,1,258,0,0
1242,credit_card,TRANSIENT,1,0.674,20,1788,0,0
3118,net_banking,SOFT_DECLINE,1,0.986,20,1784,0,1
